Station Name,Filtered,Parameter,Date/Time,Date,Value,QA Code,Unit,QAQC Sample,Comments,Rain in Last 24 Hours,Sky Condition,Flow Severity,Comp  Code,Thalweg,Lab,Project
LL3.4LLC,,Ammonia Nitrogen,2024/7/2 11:00,2024/7/2,0.12,,mg/L,,Duplicate site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
LL3.4LLC,,Ammonia Nitrogen,2024/7/2 11:00,2024/7/2,0.11,,mg/L,,Duplicate site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
LL3.4LLC,,Ammonia Nitrogen,2024/8/6 10:45,2024/8/6,0.03,U,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Ammonia Nitrogen,2024/9/3 11:10,2024/9/3,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LL3.4LLC,,Ammonia Nitrogen,2024/10/1 11:30,2024/10/1,0.03,J,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
LL3.4LLC,,Ammonia Nitrogen,2024/11/4 11:20,2024/11/4,0.03,U,mg/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
LL3.4LLC,,Ammonia Nitrogen,2024/12/3 11:10,2024/12/3,0.03,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/1/2 11:45,2024/1/2,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/2/6 11:30,2024/2/6,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/3/5 11:40,2024/3/5,0.03,J,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/4/2 11:35,2024/4/2,0.03,J,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/5/7 11:30,2024/5/7,0.04,J,mg/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/6/4 11:35,2024/6/4,0.07,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/7/2 11:30,2024/7/2,0.06,,mg/L,,Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/8/6 11:05,2024/8/6,0.03,U,mg/L,,Duplicate site Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/8/6 11:05,2024/8/6,0.04,J,mg/L,,Duplicate site Duplicate,No,Overcast,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/9/3 11:35,2024/9/3,0.03,J,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/10/1 11:45,2024/10/1,0.04,J,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/11/4 11:40,2024/11/4,0.03,U,mg/L,,Tannic water,No,Overcast,2,G,Yes,SDWRF,Ambient
LL4.6LLT2,,Ammonia Nitrogen,2024/12/3 11:30,2024/12/3,0.03,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/1/2 10:30,2024/1/2,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/2/6 10:20,2024/2/6,0.03,U,mg/L,, ,,,,,,,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/3/5 09:55,2024/3/5,0.03,U,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/4/2 09:50,2024/4/2,0.03,U,mg/L,,Duplicate site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/4/2 09:50,2024/4/2,0.03,U,mg/L,,Duplicate site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/5/7 09:40,2024/5/7,0.04,J,mg/L,, ,Yes,Partly Cloudy,4,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/6/4 09:35,2024/6/4,0.03,U,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/7/2 09:35,2024/7/2,0.03,J,mg/L,,Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/8/6 09:30,2024/8/6,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/9/3 09:50,2024/9/3,0.03,U,mg/L,, ,No,Sunny,4,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/10/1 10:40,2024/10/1,0.04,J,mg/L,, ,,,,,,,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/11/4 09:50,2024/11/4,0.03,U,mg/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/12/3 09:45,2024/12/3,0.03,U,mg/L,,Duplicate Site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
LR9.6LR,,Ammonia Nitrogen,2024/12/3 09:45,2024/12/3,0.03,J,mg/L,,Duplicate Site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
NE0.0NE,,Ammonia Nitrogen,2024/1/16 11:40,2024/1/16,0.04,J,mg/L,,Raining,,Overcast,3,G,Yes,SDWRF,Ambient
NE0.0NE,,Ammonia Nitrogen,2024/2/20 11:20,2024/2/20,0.03,J,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NE0.0NE,,Ammonia Nitrogen,2024/3/19 11:25,2024/3/19,0.08,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NE0.0NE,,Ammonia Nitrogen,2024/4/16 12:00,2024/4/16,0.11,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NE0.0NE,,Ammonia Nitrogen,2024/5/21 11:00,2024/5/21,0.07,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NE0.0NE,,Ammonia Nitrogen,2024/6/17 11:50,2024/6/17,0.06,,mg/L,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
NE0.0NE,,Ammonia Nitrogen,2024/7/16 10:45,2024/7/16,0.08,,mg/L,,Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
NE0.0NE,,Ammonia Nitrogen,2024/10/15 11:40,2024/10/15,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NE0.0NE,,Ammonia Nitrogen,2024/11/12 11:05,2024/11/12,0.03,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NE0.0NE,,Ammonia Nitrogen,2024/12/11 12:00,2024/12/11,0.03,U,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/1/16 11:15,2024/1/16,0.03,J,mg/L,,Raining,,Overcast,3,G,No,SDWRF,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/2/20 10:55,2024/2/20,0.05,,mg/L,, ,No,Sunny,3,G,No,SDWRF,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/3/19 11:00,2024/3/19,0.21,,mg/L,, ,No,Sunny,3,G,No,SDWRF,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/4/16 11:35,2024/4/16,0.12,,mg/L,, ,No,Partly Cloudy,3,G,No,SDWRF,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/5/21 10:40,2024/5/21,0.07,,mg/L,, ,No,Sunny,3,G,No,SDWRF,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/6/17 11:20,2024/6/17,0.09,,mg/L,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/7/16 10:10,2024/7/16,0.07,,mg/L,,Duplicate site Duplicate,No,Sunny,2,G,No,SDWRF,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/7/16 10:10,2024/7/16,0.06,,mg/L,,Duplicate site Duplicate,No,Sunny,2,G,No,SDWRF,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/10/15 11:05,2024/10/15,0.04,J,mg/L,, ,,,,,,,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/11/12 10:40,2024/11/12,0.05,J,mg/L,, ,No,Sunny,2,G,No,SDWRF,Ambient
NE1.2NE,,Ammonia Nitrogen,2024/12/11 11:35,2024/12/11,0.03,U,mg/L,, ,Yes,Overcast,4,G,No,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/1/16 10:55,2024/1/16,0.03,U,mg/L,,Raining. Log has fallen directy upstream of staff gage,,Overcast,3,G,Yes,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/2/20 10:35,2024/2/20,0.64,,mg/L,,Water stagnant due to log jam,No,Sunny,3,G,Yes,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/3/19 10:40,2024/3/19,1.1,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/4/16 11:15,2024/4/16,0.32,,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/5/21 10:25,2024/5/21,0.08,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/6/17 10:50,2024/6/17,0.36,,mg/L,,Duplicate site Duplicate,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/6/17 10:50,2024/6/17,0.36,,mg/L,,Duplicate site Duplicate,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/7/16 09:50,2024/7/16,0.09,,mg/L,,Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/10/15 11:00,2024/10/15,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/11/12 10:25,2024/11/12,0.04,J,mg/L,,Water very dark,No,Sunny,2,G,Yes,SDWRF,Ambient
NE2.2NP,,Ammonia Nitrogen,2024/12/11 11:15,2024/12/11,0.03,U,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/1/23 10:30,2024/1/23,0.03,U,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/2/27 10:35,2024/2/27,0.03,J,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/3/26 10:50,2024/3/26,0.03,J,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/4/23 10:20,2024/4/23,0.06,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/5/28 10:20,2024/5/28,0.04,J,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/6/25 10:00,2024/6/25,0.09,,mg/L,,Duplicate site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/6/25 10:00,2024/6/25,0.09,,mg/L,,Duplicate site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/7/23 09:40,2024/7/23,0.05,,mg/L,,Extensive flooding in areas along channel Duplicate,Yes,Sunny,5,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/9/24 11:30,2024/9/24,0.08,,mg/L,, ,Yes,Overcast,5,G,No,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/10/22 10:40,2024/10/22,0.05,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/11/19 10:10,2024/11/19,0.03,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH0.0NHC,,Ammonia Nitrogen,2024/12/17 10:20,2024/12/17,0.03,U,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/1/23 10:10,2024/1/23,0.06,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/2/27 10:15,2024/2/27,0.03,U,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/3/26 10:35,2024/3/26,0.04,J,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/4/23 10:05,2024/4/23,0.18,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/5/28 10:00,2024/5/28,0.05,J,mg/L,,Duplicate,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/5/28 10:00,2024/5/28,0.05,,mg/L,,Duplicate,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/6/25 09:35,2024/6/25,0.07,,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/7/23 09:25,2024/7/23,0.07,,mg/L,,Duplicate,Yes,Sunny,4,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/9/24 10:50,2024/9/24,0.05,,mg/L,,Staff gage submerged,Yes,Overcast,5,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/10/22 10:10,2024/10/22,0.06,,mg/L,,Riffle returned,No,Sunny,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/11/19 09:55,2024/11/19,0.03,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/12/17 09:55,2024/12/17,0.03,J,mg/L,,Staff gage out of order Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH1.0SC,,Ammonia Nitrogen,2024/12/17 09:55,2024/12/17,0.04,J,mg/L,,Staff gage out of order Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/1/23 09:20,2024/1/23,0.04,J,mg/L,,Staff gage damaged,Yes,Overcast,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/2/27 09:20,2024/2/27,0.03,U,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/3/26 09:35,2024/3/26,0.03,U,mg/L,,Duplicate site. Staff gage damaged. Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/3/26 09:35,2024/3/26,0.04,J,mg/L,,Duplicate site. Staff gage damaged. Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/4/23 09:35,2024/4/23,0.04,J,mg/L,,Damanged staff gage replaced,No,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/5/28 09:35,2024/5/28,0.04,J,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/7/23 09:05,2024/7/23,0.05,J,mg/L,,Duplicate,Yes,Sunny,4,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/9/24 10:25,2024/9/24,0.03,J,mg/L,,Staff gage submerged,Yes,Overcast,5,G,No,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/10/22 09:10,2024/10/22,0.04,J,mg/L,,Duplicate site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/10/22 09:10,2024/10/22,0.04,J,mg/L,,Duplicate site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/11/19 09:35,2024/11/19,0.03,U,mg/L,,Staff gage damaged,No,Sunny,2,G,Yes,SDWRF,Ambient
NH2.3MC,,Ammonia Nitrogen,2024/12/17 09:30,2024/12/17,0.04,J,mg/L,, ,Yes,Sunny,2,G,Yes,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/1/23 09:40,2024/1/23,0.03,U,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/2/27 09:40,2024/2/27,0.03,U,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/3/26 10:00,2024/3/26,0.03,U,mg/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/4/23 09:05,2024/4/23,0.03,U,mg/L,,Duplicate site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/4/23 09:05,2024/4/23,0.03,U,mg/L,,Duplicate site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/5/28 09:05,2024/5/28,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/6/25 08:55,2024/6/25,0.05,J,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/7/23 08:45,2024/7/23,0.04,J,mg/L,,Duplicate,Yes,Sunny,4,G,Yes,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/9/24 10:00,2024/9/24,0.03,U,mg/L,, ,Yes,Overcast,5,G,No,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/10/22 09:40,2024/10/22,0.03,U,mg/L,, ,No,Sunny,3,G,No,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/11/19 09:10,2024/11/19,0.03,U,mg/L,,Duplicate site Duplicate,No,Overcast,3,G,No,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/11/19 09:10,2024/11/19,0.03,J,mg/L,,Duplicate site Duplicate,No,Overcast,3,G,No,SDWRF,Ambient
NH3.0NHC,,Ammonia Nitrogen,2024/12/17 09:05,2024/12/17,0.03,U,mg/L,, ,Yes,Sunny,3,G,No,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/1/23 09:00,2024/1/23,0.08,,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/2/27 08:55,2024/2/27,0.04,J,mg/L,,Duplicate Site Duplicate,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/2/27 08:55,2024/2/27,0.03,J,mg/L,,Duplicate Site Duplicate,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/3/26 09:00,2024/3/26,0.09,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/4/23 08:35,2024/4/23,0.16,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/5/28 08:45,2024/5/28,0.08,,mg/L,,TOC duplicate site,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/6/25 08:30,2024/6/25,0.04,J,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/7/23 08:25,2024/7/23,0.17,,mg/L,,Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/9/24 09:20,2024/9/24,0.08,,mg/L,,Duplicate and TOC Duplicate Site Duplicate,Yes,Overcast,5,G,No,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/9/24 09:20,2024/9/24,0.09,,mg/L,,Duplicate and TOC Duplicate Site Duplicate,Yes,Overcast,5,G,No,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/10/22 08:40,2024/10/22,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/11/19 08:40,2024/11/19,0.03,U,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
NH3.3SC,,Ammonia Nitrogen,2024/12/17 08:45,2024/12/17,0.06,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/1/23 08:35,2024/1/23,0.13,,mg/L,,Duplicate Site Duplicate,Yes,Overcast,2,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/1/23 08:35,2024/1/23,0.12,,mg/L,,Duplicate Site Duplicate,Yes,Overcast,2,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/2/27 08:20,2024/2/27,0.17,,mg/L,,Staff gage fully submerged. Water level is very high and stagnant. Beaver dam downstream.,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/3/26 08:25,2024/3/26,0.05,J,mg/L,,"Water level very high, staff gage submerged. Beaver activity downstream.",No,Sunny,4,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/4/23 08:10,2024/4/23,0.08,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/5/28 08:20,2024/5/28,0.1,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/6/25 08:10,2024/6/25,0.04,J,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/7/23 08:05,2024/7/23,0.1,,mg/L,,Downstream beaver dam gone Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/9/24 08:40,2024/9/24,0.04,J,mg/L,,"Rain, Staff gage submerged",Yes,Overcast,5,G,No,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/10/22 08:15,2024/10/22,0.06,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/11/19 08:20,2024/11/19,0.05,J,mg/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
NH4.4SCTD,,Ammonia Nitrogen,2024/12/17 08:20,2024/12/17,0.08,,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/1/2 11:05,2024/1/2,0.03,J,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/2/6 10:40,2024/2/6,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/3/5 10:55,2024/3/5,0.03,J,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/4/2 10:55,2024/4/2,0.04,J,mg/L,,"Potential hydrant flushing upstrea, overland flow observed by gravel road",No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/5/7 10:50,2024/5/7,0.07,,mg/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/6/4 10:40,2024/6/4,0.08,,mg/L,,Duplicate site Duplicate,Yes,Sunny,2,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/6/4 10:40,2024/6/4,0.19,,mg/L,,Duplicate site Duplicate,Yes,Sunny,2,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/7/2 10:30,2024/7/2,0.46,J,mg/L,,Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/8/6 10:20,2024/8/6,0.03,U,mg/L,,Very Turbid,No,Overcast,3,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/9/3 10:40,2024/9/3,0.03,U,mg/L,, ,No,Sunny,4,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/10/1 11:10,2024/10/1,0.05,,mg/L,, ,Yes,Overcast,4,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/11/4 10:50,2024/11/4,0.03,U,mg/L,,"Duplicate site, excessive turbidity Duplicate",No,Overcast,2,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/11/4 10:50,2024/11/4,0.03,J,mg/L,,"Duplicate site, excessive turbidity Duplicate",No,Overcast,2,G,Yes,SDWRF,Ambient
PN1.9PN,,Ammonia Nitrogen,2024/12/3 10:50,2024/12/3,0.03,U,mg/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
SI1.6SIC,,Ammonia Nitrogen,2024/1/9 11:10,2024/1/9,0.03,U,mg/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Ammonia Nitrogen,2024/2/13 11:30,2024/2/13,0.03,J,mg/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Ammonia Nitrogen,2024/3/12 11:10,2024/3/12,0.04,J,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Ammonia Nitrogen,2024/4/9 10:45,2024/4/9,0.03,U,mg/L,,Light rain,Yes,Overcast,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Ammonia Nitrogen,2024/5/14 10:45,2024/5/14,0.1,,mg/L,,Rain,Yes,Overcast,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Ammonia Nitrogen,2024/6/11 11:35,2024/6/11,0.05,,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Ammonia Nitrogen,2024/7/9 10:45,2024/7/9,0.04,J,mg/L,,Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
SI1.6SIC,,Ammonia Nitrogen,2024/8/13 10:15,2024/8/13,0.03,U,mg/L,,Duplicate site Duplicate,No,Overcast,4,G,Yes,SDWRF,Ambient
SI1.6SIC,,Ammonia Nitrogen,2024/8/13 10:15,2024/8/13,0.03,U,mg/L,,Duplicate site Duplicate,No,Overcast,4,G,Yes,SDWRF,Ambient
SI1.6SIC,,Ammonia Nitrogen,2024/9/10 11:20,2024/9/10,0.03,U,mg/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
